estacion,fecha,temperatura,humedad,presion,vel_viento,dir_viento,dir_viento_2,marea
meteo colonia,2022-05-13T08:45:00Z,10.3,77,1017,13.4,36,NE,NA
meteo colonia,2022-05-13T08:50:00Z,10.2,78,1017,11.5,37,NE,NA
meteo colonia,2022-05-13T08:55:00Z,10.2,78,1017,12.1,36,NE,NA
meteo colonia,2022-05-13T09:00:00Z,10.3,77,1017.1,11.9,38,NE,NA
meteo colonia,2022-05-13T09:05:00Z,10.3,77,1017.1,12.4,35,NE,NA
meteo colonia,2022-05-13T09:10:00Z,10.3,78,1017.1,12.8,34,NE,NA
meteo colonia,2022-05-13T09:15:00Z,10.3,78,1017.3,12.6,34,NE,NA
meteo colonia,2022-05-13T09:20:00Z,10.3,78,1017.4,12.8,38,NE,NA
meteo colonia,2022-05-13T09:25:00Z,10.3,77,1017.5,12.8,36,NE,NA
meteo colonia,2022-05-13T09:30:00Z,10.2,78,1017.4,13.4,37,NE,NA
meteo colonia,2022-05-13T09:35:00Z,10.1,78,1017.4,12.6,35,NE,NA
meteo colonia,2022-05-13T09:40:00Z,9.9,79,1017.4,13.8,38,NE,NA
meteo colonia,2022-05-13T09:45:00Z,9.9,79,1017.4,13.8,40,NE,NA
meteo colonia,2022-05-13T09:50:00Z,9.9,79,1017.5,13.8,39,NE,NA
meteo colonia,2022-05-13T09:55:00Z,9.8,78,1017.5,13.8,40,NE,NA
meteo colonia,2022-05-13T10:00:00Z,9.8,78,1017.5,13.8,37,NE,NA
meteo colonia,2022-05-13T10:05:00Z,9.8,78,1017.6,14.4,37,NE,NA
meteo colonia,2022-05-13T10:10:00Z,9.7,78,1017.7,13.8,35,NE,NA
meteo colonia,2022-05-13T10:15:00Z,9.6,78,1017.7,14.4,38,NE,NA
meteo colonia,2022-05-13T10:20:00Z,9.8,77,1017.6,14.4,39,NE,NA
meteo colonia,2022-05-13T10:25:00Z,9.8,77,1017.7,14.6,38,NE,NA
meteo colonia,2022-05-13T10:30:00Z,9.8,76,1017.8,14.2,39,NE,NA
meteo colonia,2022-05-13T10:35:00Z,9.9,76,1017.8,15.2,37,NE,NA
meteo colonia,2022-05-13T10:40:00Z,9.8,77,1017.9,15.6,36,NE,NA
meteo colonia,2022-05-13T10:45:00Z,9.8,77,1017.9,14.2,35,NE,NA
meteo colonia,2022-05-13T10:50:00Z,9.8,76,1017.8,17.5,36,NE,NA
meteo colonia,2022-05-13T10:55:00Z,9.9,75,1017.9,15.4,38,NE,NA
meteo colonia,2022-05-13T11:00:00Z,10.1,74,1017.9,15.4,35,NE,NA
meteo colonia,2022-05-13T11:05:00Z,10.2,74,1017.9,15.7,36,NE,NA
meteo colonia,2022-05-13T11:10:00Z,10.3,73,1018,15.4,37,NE,NA
meteo colonia,2022-05-13T11:15:00Z,10.5,73,1018.1,15.7,38,NE,NA
meteo colonia,2022-05-13T11:20:00Z,10.5,73,1018.2,15,35,NE,NA
meteo colonia,2022-05-13T11:25:00Z,10.5,73,1018.2,16.3,38,NE,NA
meteo colonia,2022-05-13T11:30:00Z,10.7,72,1018.2,16.5,37,NE,NA
meteo colonia,2022-05-13T11:35:00Z,10.8,72,1018.3,14.8,35,NE,NA
meteo colonia,2022-05-13T11:40:00Z,10.9,72,1018.3,15.6,35,NE,NA
meteo colonia,2022-05-13T11:45:00Z,11,72,1018.3,16.1,32,NNE,NA
meteo colonia,2022-05-13T11:50:00Z,11.2,72,1018.3,15.4,36,NE,NA
meteo colonia,2022-05-13T11:55:00Z,11.3,72,1018.3,15.7,34,NE,NA
meteo colonia,2022-05-13T12:00:00Z,11.4,72,1018.3,14.8,38,NE,NA
meteo colonia,2022-05-13T12:05:00Z,11.5,72,1018.3,15.6,36,NE,NA
meteo colonia,2022-05-13T12:10:00Z,11.5,72,1018.3,14,33,NNE,NA
meteo colonia,2022-05-13T12:15:00Z,11.6,72,1018.3,14.8,37,NE,NA
meteo colonia,2022-05-13T12:20:00Z,11.7,72,1018.2,15.4,36,NE,NA
meteo colonia,2022-05-13T12:25:00Z,12,71,1018.2,16.5,35,NE,NA
meteo colonia,2022-05-13T12:30:00Z,12.2,70,1018.3,14.8,36,NE,NA
meteo colonia,2022-05-13T12:35:00Z,12.4,69,1018.3,16.1,42,NE,NA
meteo colonia,2022-05-13T12:40:00Z,12.7,68,1018.3,17.3,35,NE,NA
meteo colonia,2022-05-13T12:45:00Z,13,68,1018.4,15.9,37,NE,NA
meteo colonia,2022-05-13T12:50:00Z,13.4,66,1018.4,16.9,37,NE,NA
meteo colonia,2022-05-13T12:55:00Z,13.8,65,1018.4,15.4,40,NE,NA
meteo colonia,2022-05-13T13:00:00Z,14.1,64,1018.3,15.2,35,NE,NA
meteo colonia,2022-05-13T13:05:00Z,14.3,64,1018.3,15.7,33,NNE,NA
meteo colonia,2022-05-13T13:10:00Z,14.7,63,1018.3,14.8,55,NE,NA
meteo colonia,2022-05-13T13:15:00Z,14.8,61,1018.3,17.5,36,NE,NA
meteo colonia,2022-05-13T13:20:00Z,15,61,1018.4,17.5,55,NE,NA
meteo colonia,2022-05-13T13:25:00Z,15.2,60,1018.5,19.8,42,NE,NA
meteo colonia,2022-05-13T13:30:00Z,15.3,59,1018.5,17.1,42,NE,NA
meteo colonia,2022-05-13T13:35:00Z,15.5,59,1018.6,17.7,51,NE,NA
meteo colonia,2022-05-13T13:40:00Z,15.7,58,1018.7,15.9,38,NE,NA
meteo colonia,2022-05-13T13:45:00Z,15.9,56,1018.8,16.7,44,NE,NA
meteo colonia,2022-05-13T13:50:00Z,16,56,1018.9,14.2,84,E,NA
meteo colonia,2022-05-13T13:55:00Z,16.3,56,1019,11.7,102,ESE,NA
meteo colonia,2022-05-13T14:00:00Z,16.3,56,1019,11.1,77,ENE,NA
meteo colonia,2022-05-13T14:05:00Z,16.6,56,1019.1,11.7,104,ESE,NA
meteo colonia,2022-05-13T14:10:00Z,16.9,55,1019.3,11.7,135,SE,NA
meteo colonia,2022-05-13T14:15:00Z,16.8,56,1019.3,14,94,E,NA
meteo colonia,2022-05-13T14:20:00Z,16.8,56,1019.2,12.1,60,ENE,NA
meteo colonia,2022-05-13T14:25:00Z,17.2,55,1019.2,10.5,158,SSE,NA
meteo colonia,2022-05-13T14:30:00Z,17.3,55,1019.2,12.2,150,SSE,NA
meteo colonia,2022-05-13T14:35:00Z,17.3,55,1019.3,11.7,193,SSW,NA
meteo colonia,2022-05-13T14:40:00Z,17.5,54,1019.3,11.5,228,SW,NA
meteo colonia,2022-05-13T14:45:00Z,17.9,52,1019.3,12.6,125,SE,NA
meteo colonia,2022-05-13T14:50:00Z,17.6,53,1019.3,10.1,252,WSW,NA
meteo colonia,2022-05-13T14:55:00Z,18.2,53,1019.4,12.4,232,SW,NA
meteo colonia,2022-05-13T15:00:00Z,18.2,52,1019.4,13.6,136,SE,NA
meteo colonia,2022-05-13T15:05:00Z,17.9,52,1019.3,11.9,197,SSW,NA
meteo colonia,2022-05-13T15:10:00Z,18.1,53,1019.3,10.1,182,S,NA
meteo colonia,2022-05-13T15:15:00Z,18.6,51,1019.2,8.9,188,S,NA
meteo colonia,2022-05-13T15:20:00Z,18.5,51,1019.1,11.7,156,SSE,NA
meteo colonia,2022-05-13T15:25:00Z,18.7,52,1019,8.6,200,SSW,NA
meteo colonia,2022-05-13T15:30:00Z,18.7,51,1019,9.7,176,S,NA
meteo colonia,2022-05-13T15:35:00Z,18.9,51,1018.9,10.3,115,ESE,NA
meteo colonia,2022-05-13T15:40:00Z,18.7,50,1018.8,10.9,267,W,NA
meteo colonia,2022-05-13T15:45:00Z,18.7,51,1018.8,9.3,260,W,NA
meteo colonia,2022-05-13T15:50:00Z,19.2,50,1018.7,10.5,278,W,NA
meteo colonia,2022-05-13T15:55:00Z,18.8,50,1018.7,10.9,272,W,NA
meteo colonia,2022-05-13T16:00:00Z,18.9,51,1018.7,9.5,297,WNW,NA
meteo colonia,2022-05-13T16:05:00Z,18.6,54,1018.7,8,293,WNW,NA
meteo colonia,2022-05-13T16:10:00Z,19.3,50,1018.6,10.5,240,WSW,NA
meteo colonia,2022-05-13T16:15:00Z,19.1,53,1018.6,9.3,295,WNW,NA
meteo colonia,2022-05-13T16:20:00Z,18.6,56,1018.6,8.6,277,W,NA
meteo colonia,2022-05-13T16:25:00Z,18.3,57,1018.6,10.7,271,W,NA
meteo colonia,2022-05-13T16:30:00Z,18.1,58,1018.6,10.7,265,W,NA
meteo colonia,2022-05-13T16:35:00Z,17.9,60,1018.5,9.9,270,W,NA
meteo colonia,2022-05-13T16:40:00Z,17.9,61,1018.5,8.9,251,WSW,NA
meteo colonia,2022-05-13T16:45:00Z,17.9,63,1018.4,9.7,256,WSW,NA
meteo colonia,2022-05-13T16:50:00Z,17.7,64,1018.5,9.7,267,W,NA
meteo colonia,2022-05-13T16:55:00Z,17.8,62,1018.4,9.7,266,W,NA
meteo colonia,2022-05-13T17:00:00Z,17.9,62,1018.4,10.7,262,W,NA
meteo colonia,2022-05-13T17:05:00Z,17.8,63,1018.3,10.3,255,WSW,NA
meteo colonia,2022-05-13T17:10:00Z,18,62,1018.2,10.1,259,W,NA
meteo colonia,2022-05-13T17:15:00Z,17.8,61,1018.2,10.7,272,W,NA
meteo colonia,2022-05-13T17:20:00Z,17.9,62,1018.2,10.1,260,W,NA
meteo colonia,2022-05-13T17:25:00Z,17.9,62,1018.1,10.3,259,W,NA
meteo colonia,2022-05-13T17:30:00Z,17.8,63,1018.1,11.1,257,WSW,NA
meteo colonia,2022-05-13T17:35:00Z,17.7,65,1018.1,12.1,258,WSW,NA
meteo colonia,2022-05-13T17:40:00Z,17.7,63,1018.1,11.3,258,WSW,NA
meteo colonia,2022-05-13T17:45:00Z,17.4,68,1018,10.9,253,WSW,NA
meteo colonia,2022-05-13T17:50:00Z,17.2,69,1018,11.5,254,WSW,NA
meteo colonia,2022-05-13T17:55:00Z,17.5,68,1018,10.7,254,WSW,NA
meteo colonia,2022-05-13T18:00:00Z,17.4,68,1018.1,11.9,255,WSW,NA
meteo colonia,2022-05-13T18:05:00Z,17.3,69,1018,10.7,250,WSW,NA
meteo colonia,2022-05-13T18:10:00Z,17.2,69,1018,11.5,255,WSW,NA
meteo colonia,2022-05-13T18:15:00Z,17.3,69,1017.9,10.3,255,WSW,NA
meteo colonia,2022-05-13T18:20:00Z,17.3,68,1017.9,9.3,255,WSW,NA
meteo colonia,2022-05-13T18:25:00Z,17.6,65,1017.9,7.6,270,W,NA
meteo colonia,2022-05-13T18:30:00Z,17.8,64,1017.8,8.7,269,W,NA
meteo colonia,2022-05-13T18:35:00Z,17.8,65,1017.8,8.4,261,W,NA
meteo colonia,2022-05-13T18:40:00Z,17.8,66,1017.8,8.2,267,W,NA
meteo colonia,2022-05-13T18:45:00Z,17.8,66,1017.7,8.6,271,W,NA
meteo colonia,2022-05-13T18:50:00Z,17.5,67,1017.7,8.9,268,W,NA
meteo colonia,2022-05-13T18:55:00Z,17.4,66,1017.8,8.7,268,W,NA
meteo colonia,2022-05-13T19:00:00Z,17.4,66,1017.7,8.4,271,W,NA
meteo colonia,2022-05-13T19:05:00Z,17.5,67,1017.6,7.6,269,W,NA
meteo colonia,2022-05-13T19:10:00Z,17.6,67,1017.6,8,283,WNW,NA
meteo colonia,2022-05-13T19:15:00Z,17.8,66,1017.5,7.6,297,WNW,NA
meteo colonia,2022-05-13T19:20:00Z,17.7,66,1017.4,7.4,299,WNW,NA
meteo colonia,2022-05-13T19:25:00Z,17.6,66,1017.4,7,288,WNW,NA
meteo colonia,2022-05-13T19:30:00Z,17.5,66,1017.5,7.6,278,W,NA
meteo colonia,2022-05-13T19:35:00Z,17.4,67,1017.6,6.6,286,WNW,NA
meteo colonia,2022-05-13T19:40:00Z,17.4,66,1017.6,7.6,291,WNW,NA
meteo colonia,2022-05-13T19:45:00Z,17.4,66,1017.6,6,286,WNW,NA
meteo colonia,2022-05-13T19:50:00Z,17.4,67,1017.5,6.2,303,WNW,NA
meteo colonia,2022-05-13T19:55:00Z,17.5,67,1017.4,7.2,309,NW,NA
meteo colonia,2022-05-13T20:00:00Z,17.4,68,1017.4,7,306,NW,NA
meteo colonia,2022-05-13T20:05:00Z,17.5,68,1017.4,6.8,308,NW,NA
meteo colonia,2022-05-13T20:10:00Z,17.6,68,1017.4,6.4,306,NW,NA
meteo colonia,2022-05-13T20:15:00Z,17.6,69,1017.5,5.8,305,NW,NA
meteo colonia,2022-05-13T20:20:00Z,17.4,70,1017.6,7.4,301,WNW,NA
meteo colonia,2022-05-13T20:25:00Z,17.3,70,1017.6,6.4,306,NW,NA
meteo colonia,2022-05-13T20:30:00Z,17.1,71,1017.6,6.2,306,NW,NA
meteo colonia,2022-05-13T20:35:00Z,17.1,72,1017.6,5.8,310,NW,NA
meteo colonia,2022-05-13T20:40:00Z,17,71,1017.6,3.3,290,WNW,NA
meteo colonia,2022-05-13T20:45:00Z,17,72,1017.7,4.1,275,W,NA
meteo colonia,2022-05-13T20:50:00Z,16.9,73,1017.7,4.3,314,NW,NA
meteo colonia,2022-05-13T20:55:00Z,16.8,74,1017.8,2.9,307,NW,NA
meteo colonia,2022-05-13T21:00:00Z,16.8,73,1017.8,3.9,306,NW,NA
meteo colonia,2022-05-13T21:05:00Z,16.8,73,1017.8,2.3,309,NW,NA
meteo colonia,2022-05-13T21:10:00Z,16.7,73,1017.8,2.1,320,NW,NA
meteo colonia,2022-05-13T21:15:00Z,16.7,74,1017.9,2.3,319,NW,NA
meteo colonia,2022-05-13T21:20:00Z,16.7,74,1017.9,2.9,316,NW,NA
meteo colonia,2022-05-13T21:25:00Z,16.6,74,1017.9,3.3,321,NW,NA
meteo colonia,2022-05-13T21:30:00Z,16.6,75,1017.9,3.7,323,NW,NA
meteo colonia,2022-05-13T21:35:00Z,16.5,75,1018,3.7,323,NW,NA
meteo colonia,2022-05-13T21:40:00Z,16.5,75,1018,4.3,319,NW,NA
meteo colonia,2022-05-13T21:45:00Z,16.5,75,1018.1,3.9,317,NW,NA
meteo colonia,2022-05-13T21:50:00Z,16.4,75,1018.1,4.5,327,NNW,NA
meteo colonia,2022-05-13T21:55:00Z,16.4,75,1018.1,4.7,329,NNW,NA
meteo colonia,2022-05-13T22:00:00Z,16.3,75,1018.2,4.3,334,NNW,NA
meteo colonia,2022-05-13T22:05:00Z,16.3,75,1018.2,4.1,332,NNW,NA
meteo colonia,2022-05-13T22:10:00Z,16.2,75,1018.2,4.5,337,NNW,NA
meteo colonia,2022-05-13T22:15:00Z,16.2,76,1018.3,3.7,342,NNW,NA
meteo colonia,2022-05-13T22:20:00Z,16.1,76,1018.3,3.9,342,NNW,NA
meteo colonia,2022-05-13T22:25:00Z,16.1,76,1018.3,3.7,336,NNW,NA
meteo colonia,2022-05-13T22:30:00Z,16.1,76,1018.3,4.1,341,NNW,NA
meteo colonia,2022-05-13T22:35:00Z,16.1,76,1018.3,4.5,344,NNW,NA
meteo colonia,2022-05-13T22:40:00Z,16.1,75,1018.4,3.7,297,WNW,NA
meteo colonia,2022-05-13T22:45:00Z,16,76,1018.5,3.9,103,ESE,NA
meteo colonia,2022-05-13T22:50:00Z,15.6,77,1018.5,4.7,17,NNE,NA
meteo colonia,2022-05-13T22:55:00Z,15.1,78,1018.4,6.2,21,NNE,NA
meteo colonia,2022-05-13T23:00:00Z,14.8,79,1018.4,6,18,NNE,NA
meteo colonia,2022-05-13T23:05:00Z,14.6,79,1018.4,8.4,21,NNE,NA
meteo colonia,2022-05-13T23:10:00Z,14.7,79,1018.5,8,24,NNE,NA
meteo colonia,2022-05-13T23:15:00Z,14.7,78,1018.5,7,22,NNE,NA
meteo colonia,2022-05-13T23:20:00Z,14.7,78,1018.5,7.2,24,NNE,NA
meteo colonia,2022-05-13T23:25:00Z,14.7,77,1018.5,7.4,26,NNE,NA
meteo colonia,2022-05-13T23:30:00Z,14.7,78,1018.4,7,33,NNE,NA
meteo colonia,2022-05-13T23:35:00Z,14.7,78,1018.4,6.8,28,NNE,NA
meteo colonia,2022-05-13T23:40:00Z,14.8,77,1018.4,7.4,29,NNE,NA
meteo colonia,2022-05-13T23:45:00Z,14.8,77,1018.4,7.4,34,NE,NA
meteo colonia,2022-05-13T23:50:00Z,14.7,77,1018.5,5.8,35,NE,NA
meteo colonia,2022-05-13T23:55:00Z,14.8,77,1018.5,6.6,37,NE,NA
meteo colonia,2022-05-14T00:00:00Z,14.8,76,1018.5,5.8,34,NE,NA
meteo colonia,2022-05-14T00:05:00Z,14.8,76,1018.6,6.2,39,NE,NA
meteo colonia,2022-05-14T00:10:00Z,14.9,76,1018.6,6.6,41,NE,NA
meteo colonia,2022-05-14T00:15:00Z,15.1,75,1018.6,6.4,37,NE,NA
meteo colonia,2022-05-14T00:20:00Z,15.1,75,1018.6,5.4,38,NE,NA
meteo colonia,2022-05-14T00:25:00Z,15.2,75,1018.7,6.2,39,NE,NA
meteo colonia,2022-05-14T00:30:00Z,15.1,75,1018.7,5.8,38,NE,NA
meteo colonia,2022-05-14T00:35:00Z,15.1,75,1018.7,6.2,39,NE,NA
meteo colonia,2022-05-14T00:40:00Z,15.1,75,1018.8,5.8,37,NE,NA
meteo colonia,2022-05-14T00:45:00Z,15.2,75,1018.9,5.2,42,NE,NA
meteo colonia,2022-05-14T00:50:00Z,15.1,76,1018.9,4.3,62,ENE,NA
meteo colonia,2022-05-14T00:55:00Z,14.7,78,1018.9,4.3,55,NE,NA
meteo colonia,2022-05-14T01:00:00Z,14.6,80,1018.9,5.1,50,NE,NA
meteo colonia,2022-05-14T01:05:00Z,14.8,81,1018.9,4.7,51,NE,NA
meteo colonia,2022-05-14T01:10:00Z,14.8,81,1018.9,4.7,50,NE,NA
meteo colonia,2022-05-14T01:15:00Z,14.7,83,1018.9,4.7,45,NE,NA
meteo colonia,2022-05-14T01:20:00Z,14.8,83,1018.9,5.1,38,NE,NA
meteo colonia,2022-05-14T01:25:00Z,14.5,83,1019,5.6,34,NE,NA
meteo colonia,2022-05-14T01:30:00Z,14.1,84,1019,6.6,34,NE,NA
meteo colonia,2022-05-14T01:35:00Z,14.1,84,1019,7.2,36,NE,NA
meteo colonia,2022-05-14T01:40:00Z,14,84,1019,7,38,NE,NA
meteo colonia,2022-05-14T01:45:00Z,14.1,84,1019,8.7,37,NE,NA
meteo colonia,2022-05-14T01:50:00Z,13.9,84,1019.1,7.2,32,NNE,NA
meteo colonia,2022-05-14T01:55:00Z,13.6,85,1019.1,8.6,34,NE,NA
meteo colonia,2022-05-14T02:00:00Z,13.5,85,1019.1,7.8,36,NE,NA
meteo colonia,2022-05-14T02:05:00Z,13.6,84,1019.1,7.4,37,NE,NA
meteo colonia,2022-05-14T02:10:00Z,13.5,85,1019.1,7.8,36,NE,NA
meteo colonia,2022-05-14T02:15:00Z,13.6,84,1019.1,7.4,36,NE,NA
meteo colonia,2022-05-14T02:20:00Z,13.7,83,1019.2,6.8,38,NE,NA
meteo colonia,2022-05-14T02:25:00Z,14,80,1019.1,7.2,37,NE,NA
meteo colonia,2022-05-14T02:30:00Z,14.2,79,1019.1,7.6,39,NE,NA
meteo colonia,2022-05-14T02:35:00Z,14.2,79,1019.1,7,36,NE,NA
meteo colonia,2022-05-14T02:40:00Z,14,80,1019.1,7.4,37,NE,NA
meteo colonia,2022-05-14T02:45:00Z,14.1,80,1019.1,7.8,38,NE,NA
meteo colonia,2022-05-14T02:50:00Z,14,79,1019.1,8.9,36,NE,NA
meteo colonia,2022-05-14T02:55:00Z,13.9,78,1019.1,9.1,37,NE,NA
meteo colonia,2022-05-14T03:00:00Z,13.7,78,1019.1,9.7,32,NNE,NA
meteo colonia,2022-05-14T03:05:00Z,13.6,78,1019,8.7,32,NNE,NA
meteo colonia,2022-05-14T03:10:00Z,13.4,79,1019.1,8.7,28,NNE,NA
meteo colonia,2022-05-14T03:15:00Z,13.2,80,1019.1,9.1,25,NNE,NA
meteo colonia,2022-05-14T03:20:00Z,13.2,79,1019.1,9.5,23,NNE,NA
meteo colonia,2022-05-14T03:25:00Z,13.2,79,1019.1,9.1,26,NNE,NA
meteo colonia,2022-05-14T03:30:00Z,13.1,79,1019.1,9.5,28,NNE,NA
meteo colonia,2022-05-14T03:35:00Z,13.1,79,1019,8.4,17,NNE,NA
meteo colonia,2022-05-14T03:40:00Z,13.2,78,1019,8.7,17,NNE,NA
meteo colonia,2022-05-14T03:45:00Z,13.3,77,1019,8.9,31,NNE,NA
meteo colonia,2022-05-14T03:50:00Z,13.4,76,1019.1,8.2,17,NNE,NA
meteo colonia,2022-05-14T03:55:00Z,13.3,76,1019.1,8.4,21,NNE,NA
meteo colonia,2022-05-14T04:00:00Z,13.4,77,1019,9.3,19,NNE,NA
meteo colonia,2022-05-14T04:05:00Z,13.4,76,1019,9.3,20,NNE,NA
meteo colonia,2022-05-14T04:10:00Z,13.3,77,1019,8.7,26,NNE,NA
meteo colonia,2022-05-14T04:15:00Z,13.5,76,1019,8.6,17,NNE,NA
meteo colonia,2022-05-14T04:20:00Z,13.5,75,1019,7.4,16,NNE,NA
meteo colonia,2022-05-14T04:25:00Z,13.3,76,1019,7,88,E,NA
meteo colonia,2022-05-14T04:30:00Z,13.5,75,1019,6.8,90,E,NA
meteo colonia,2022-05-14T04:35:00Z,13.4,76,1019,7.8,59,ENE,NA
meteo colonia,2022-05-14T04:40:00Z,13.3,76,1018.9,7.8,56,NE,NA
meteo colonia,2022-05-14T04:45:00Z,13.3,76,1018.8,7.6,47,NE,NA
meteo colonia,2022-05-14T04:50:00Z,13.1,76,1018.8,8.4,30,NNE,NA
meteo colonia,2022-05-14T04:55:00Z,12.9,77,1018.8,8.7,23,NNE,NA
meteo colonia,2022-05-14T05:00:00Z,12.7,78,1018.8,9.9,28,NNE,NA
meteo colonia,2022-05-14T05:05:00Z,13,77,1018.7,9.3,26,NNE,NA
meteo colonia,2022-05-14T05:10:00Z,13.2,76,1018.7,8.6,22,NNE,NA
meteo colonia,2022-05-14T05:15:00Z,13.4,75,1018.7,8.9,32,NNE,NA
meteo colonia,2022-05-14T05:20:00Z,13.4,75,1018.7,11.1,49,NE,NA
meteo colonia,2022-05-14T05:25:00Z,13.5,75,1018.7,7.6,35,NE,NA
meteo colonia,2022-05-14T05:30:00Z,13.6,75,1018.7,9.3,43,NE,NA
meteo colonia,2022-05-14T05:35:00Z,13.7,75,1018.6,6.8,58,ENE,NA
meteo colonia,2022-05-14T05:40:00Z,13.8,74,1018.6,6.6,43,NE,NA
meteo colonia,2022-05-14T05:45:00Z,13.7,74,1018.6,8,32,NNE,NA
meteo colonia,2022-05-14T05:50:00Z,13.6,75,1018.6,7,80,E,NA
meteo colonia,2022-05-14T05:55:00Z,13.8,75,1018.6,7.4,106,ESE,NA
meteo colonia,2022-05-14T06:00:00Z,13.8,75,1018.6,6.6,146,SE,NA
meteo colonia,2022-05-14T06:05:00Z,13.8,75,1018.6,7.4,192,SSW,NA
meteo colonia,2022-05-14T06:10:00Z,13.8,75,1018.6,8,145,SE,NA
meteo colonia,2022-05-14T06:15:00Z,13.8,75,1018.6,7,132,SE,NA
meteo colonia,2022-05-14T06:20:00Z,14,74,1018.5,6.6,152,SSE,NA
meteo colonia,2022-05-14T06:25:00Z,14,74,1018.5,5.1,191,S,NA
meteo colonia,2022-05-14T06:30:00Z,14,74,1018.5,7.6,192,SSW,NA
meteo colonia,2022-05-14T06:35:00Z,14.2,74,1018.5,7.6,170,S,NA
meteo colonia,2022-05-14T06:40:00Z,14.1,74,1018.4,7.4,57,ENE,NA
meteo colonia,2022-05-14T06:45:00Z,13.9,74,1018.3,6,38,NE,NA
meteo colonia,2022-05-14T06:50:00Z,13.8,75,1018.3,7.6,21,NNE,NA
meteo colonia,2022-05-14T06:55:00Z,13.6,75,1018.3,7,32,NNE,NA
meteo colonia,2022-05-14T07:00:00Z,13.5,76,1018.3,6.6,51,NE,NA
meteo colonia,2022-05-14T07:05:00Z,13.6,76,1018.2,9.9,140,SE,NA
meteo colonia,2022-05-14T07:10:00Z,14,74,1018.3,8.4,202,SSW,NA
meteo colonia,2022-05-14T07:15:00Z,14.2,74,1018.2,8.6,140,SE,NA
meteo colonia,2022-05-14T07:20:00Z,14.2,74,1018.2,9.7,148,SSE,NA
meteo colonia,2022-05-14T07:25:00Z,14.1,74,1018.2,8.7,184,S,NA
meteo colonia,2022-05-14T07:30:00Z,13.9,75,1018.2,8,226,SW,NA
meteo colonia,2022-05-14T07:35:00Z,13.8,75,1018.2,8,234,SW,NA
meteo colonia,2022-05-14T07:40:00Z,13.7,76,1018.3,8.4,306,NW,NA
meteo colonia,2022-05-14T07:45:00Z,13.4,77,1018.2,7.8,310,NW,NA
meteo colonia,2022-05-14T07:50:00Z,13.3,78,1018.2,6.8,306,NW,NA
meteo colonia,2022-05-14T07:55:00Z,13.3,79,1018.2,7.2,315,NW,NA
meteo colonia,2022-05-14T08:00:00Z,13.3,79,1018.2,7,331,NNW,NA
meteo colonia,2022-05-14T08:05:00Z,13.3,79,1018.2,5.8,318,NW,NA
meteo colonia,2022-05-14T08:10:00Z,13.4,79,1018.2,6.2,327,NNW,NA
meteo colonia,2022-05-14T08:15:00Z,13.4,80,1018.3,6,324,NW,NA
meteo colonia,2022-05-14T08:20:00Z,13.4,80,1018.3,5.6,311,NW,NA
meteo colonia,2022-05-14T08:25:00Z,13.4,80,1018.3,5.2,319,NW,NA
meteo colonia,2022-05-14T08:30:00Z,13.4,80,1018.3,5.8,330,NNW,NA
meteo colonia,2022-05-14T08:35:00Z,13.4,80,1018.3,7.4,321,NW,NA
meteo colonia,2022-05-14T08:40:00Z,13.4,80,1018.3,6.6,329,NNW,NA
meteo colonia,2022-05-14T08:45:00Z,13.5,80,1018.4,8,309,NW,NA
meteo colonia,2022-05-14T08:50:00Z,13.4,79,1018.4,7.2,324,NW,NA
meteo colonia,2022-05-14T08:55:00Z,13.4,80,1018.5,6,323,NW,NA
meteo colonia,2022-05-14T09:00:00Z,13.4,80,1018.5,5.8,322,NW,NA
meteo colonia,2022-05-14T09:05:00Z,13.4,80,1018.5,5.2,314,NW,NA
meteo colonia,2022-05-14T09:10:00Z,13.4,81,1018.5,6.4,330,NNW,NA
meteo colonia,2022-05-14T09:15:00Z,13.5,81,1018.6,6.6,322,NW,NA
meteo colonia,2022-05-14T09:20:00Z,13.5,82,1018.6,6,308,NW,NA
meteo colonia,2022-05-14T09:25:00Z,13.5,82,1018.6,6.4,319,NW,NA
meteo colonia,2022-05-14T09:30:00Z,13.6,83,1018.6,6.2,320,NW,NA
meteo colonia,2022-05-14T09:35:00Z,13.6,84,1018.7,6,322,NW,NA
meteo colonia,2022-05-14T09:40:00Z,13.6,84,1018.7,6.8,323,NW,NA
meteo colonia,2022-05-14T09:45:00Z,13.7,85,1018.6,6.2,330,NNW,NA
meteo colonia,2022-05-14T09:50:00Z,13.7,85,1018.6,6.6,330,NNW,NA
meteo colonia,2022-05-14T09:55:00Z,13.7,85,1018.7,6,331,NNW,NA
meteo colonia,2022-05-14T10:00:00Z,13.8,85,1018.7,7,328,NNW,NA
meteo colonia,2022-05-14T10:05:00Z,13.8,84,1018.7,6.8,326,NW,NA
meteo colonia,2022-05-14T10:10:00Z,13.9,85,1018.7,6.2,330,NNW,NA
meteo colonia,2022-05-14T10:15:00Z,13.9,85,1018.7,6.4,325,NW,NA
meteo colonia,2022-05-14T10:20:00Z,14.1,85,1018.7,7.4,319,NW,NA
meteo colonia,2022-05-14T10:25:00Z,14.3,85,1018.6,7.4,320,NW,NA
meteo colonia,2022-05-14T10:30:00Z,14.4,85,1018.6,7.8,324,NW,NA
meteo colonia,2022-05-14T10:35:00Z,14.5,85,1018.6,7.2,319,NW,NA
meteo colonia,2022-05-14T10:40:00Z,14.5,85,1018.6,6.6,310,NW,NA
